admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin4Name_en,admin4Name_ar,admin4Pcode,LocationName_en,LocationName_ar,Location_Pcode,location_type,LastUpdateDate,Latitude_y,Longitude_x,"Hosting individuals, which requires coordination with Quneitra Governorate to reach them (Yes/No)",is Admin1 Capital,is Admin 3 Capital
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Big Hajiyeh,حاجية كبيرة,C4652,Big Hajiyeh,حاجية كبيرة,C4652,Community,19/12/2018,36.922292,41.371203,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Eastern Harset Elrad,حارسة الرد الشرقية,C4653,Eastern Harset Elrad,حارسة الرد الشرقية,C4653,Community,19/12/2018,36.720099,41.606238,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Middle Sharmukh,شرموخ وسطاني,C4654,Middle Sharmukh,شرموخ وسطاني,C4654,Community,19/12/2018,36.878521,41.386555,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Big Hanjur,حنوة كبيرة,C4655,Big Hanjur,حنوة كبيرة,C4655,Community,19/12/2018,36.727842,41.408805,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Western Harset Elrad,حارسة الرد الغربية,C4656,Western Harset Elrad,حارسة الرد الغربية,C4656,Community,19/12/2018,36.739676,41.562549,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Little Hajiyeh,حاجية صغيرة,C4657,Little Hajiyeh,حاجية صغيرة,C4657,Community,19/12/2018,36.906281,41.350215,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Tamim,تميم,C4658,Tamim,تميم,C4658,Community,19/12/2018,36.578123,41.622773,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Khawla Elazwar,خولة الأزور,C4659,Khawla Elazwar,خولة الأزور,C4659,Community,19/12/2018,36.660921,41.467765,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Big Sharmukh,شرموخ كبير,C4660,Big Sharmukh,شرموخ كبير,C4660,Community,19/12/2018,36.899689,41.375702,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Kharnubieh Nayef,خرنوبية نايف,C4661,Kharnubieh Nayef,خرنوبية نايف,C4661,Community,19/12/2018,36.75583,41.334833,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Little Sharmukh,شرموخ صغير,C4662,Little Sharmukh,شرموخ صغير,C4662,Community,19/12/2018,36.870651,41.393672,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Akula Tal Hmis,عاكولة تل حميس,C4663,Akula Tal Hmis,عاكولة تل حميس,C4663,Community,19/12/2018,36.726356,41.364153,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Bikaret Elhilaiya,بكارة الهلالية,C4664,Bikaret Elhilaiya,بكارة الهلالية,C4664,Community,19/12/2018,36.693002,41.682758,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Eskandarun,اسكندرون,C4665,Eskandarun,اسكندرون,C4665,Community,19/12/2018,36.548448,41.347693,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Umaya,أمية,C4666,Umaya (Tal Hmis),أمية - تل حميس,C4666,Community,19/12/2018,36.57387,41.576993,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Mathluthet Hamzeh,مثلوثة حمزة,C4667,Mathluthet Hamzeh,مثلوثة حمزة,C4667,Community,19/12/2018,36.851913,41.397888,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Kdeimiyat,كديميات,C4668,Kdeimiyat,كديميات,C4668,Community,19/12/2018,36.74514,41.278142,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Farfara Tal Hmis,فرفرة تل حميس,C4669,Farfara Tal Hmis,فرفرة تل حميس,C4669,Community,19/12/2018,36.821112,41.331085,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Madinet Rehiyeh,مدينة رحية,C4670,Madinet Rehiyeh,مدينة رحية,C4670,Community,19/12/2018,36.802524,41.345274,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Mjerinat Mahal,مجيرينات محل,C4671,Mjerinat Mahal,مجيرينات محل,C4671,Community,19/12/2018,36.768711,41.41334,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Naem Elhyar,ناعم الهيار,C4672,Naem Elhyar,ناعم الهيار,C4672,Community,19/12/2018,36.775337,41.470031,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Nasibeh Elmazeniyeh,نسيبة المازنية,C4673,Nasibeh Elmazeniyeh,نسيبة المازنية,C4673,Community,19/12/2018,36.671797,41.515517,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Eastern Palestine,فلسطين الشرقية,C4674,Eastern Palestine,فلسطين الشرقية,C4674,Community,19/12/2018,36.617068,41.683344,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Eastern Cordoba,قرطبة شرقية,C4675,Eastern Cordoba,قرطبة شرقية,C4675,Community,19/12/2018,36.596923,41.607047,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Kinana,كنانة,C4676,Kinana (Tal Hmis),كنانة,C4676,Community,19/12/2018,36.592527,41.751733,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Yathreb,يثرب,C4677,Yathreb,يثرب,C4677,Community,19/12/2018,36.637619,41.527259,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Qayrawan Tal Hmis,قيروان تل حميس,C4678,Qayrawan Tal Hmis,قيروان تل حميس,C4678,Community,19/12/2018,36.576623,41.385561,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Hamdan,همدان,C4679,Hamdan,همدان,C4679,Community,19/12/2018,36.590102,41.720867,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Wael,وائل,C4680,Wael,وائل,C4680,Community,19/12/2018,36.568047,41.542049,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Msheirfet Elhomor,مشيرفة الحمر,C4681,Msheirfet Elhomor,مشيرفة الحمر,C4681,Community,19/12/2018,36.702556,41.506748,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Haj Naser,حاج ناصر,C4682,Haj Naser,حاج ناصر,C4682,Community,19/12/2018,37.025953,41.024015,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Jorhariyeh,جوهرية,C4683,Jorhariyeh,جوهرية,C4683,Community,19/12/2018,37.107333,40.890243,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Khanzir,تل خنزير,C4684,Tal Khanzir (Amuda),تل خنزير - عامودا,C4684,Community,19/12/2018,36.836644,40.894028,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Hasba,الحصبة,C4685,Hasba,الحصبة,C4685,Community,19/12/2018,37.093002,41.000615,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Khaled,تل خالد,C4686,Tal Khaled,تل خالد,C4686,Community,19/12/2018,36.997309,40.928332,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Abu Khinjar,أبو خنجر,C4687,Abu Khinjar,أبو خنجر,C4687,Community,19/12/2018,36.903346,41.015837,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Hettin Amuda,حطين عامودا,C4689,Hettin Amuda,حطين عامودا,C4689,Community,19/12/2018,36.873627,40.897105,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Fares,الفارس,C4690,Fares,الفارس - عامودا,C4690,Community,19/12/2018,36.960986,40.930673,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Haj Bakari,حاج بكاري,C4691,Haj Bakari,حاج بكاري,C4691,Community,19/12/2018,36.800598,41.000394,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Hallaba,الحلابة,C4692,Hallaba,الحلابة,C4692,Community,19/12/2018,37.012232,41.081193,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Habash,تل حبش,C4693,Tal Habash,تل حبش,C4693,Community,19/12/2018,37.078084,40.907292,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tor Elyas,طور الياس,C4694,Tor Elyas,طور الياس,C4694,Community,19/12/2018,37.02359,40.804652,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Arbid,تل عربيد,C4695,Tal Arbid,تل عربيد,C4695,Community,19/12/2018,36.872943,41.020449,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Lower Tal Arus,تل عروس تحتاني,C4696,Lower Tal Arus,تل عروس تحتاني,C4696,Community,19/12/2018,36.922327,40.899943,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Dar,دار,C4697,Dar,دار,C4697,Community,19/12/2018,37.120793,40.772571,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Lower Hasda,حاصدة تحتاني,C4698,Lower Hasda,حاصدة تحتاني,C4698,Community,19/12/2018,37.096447,40.98945,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Talil,تليل,C4699,Talil (Amuda),تليل - عامودا,C4699,Community,19/12/2018,37.015029,40.845148,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Eshq,تل عشق,C4700,Tal Eshq,تل عشق,C4700,Community,19/12/2018,36.871829,40.921572,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Amara,عمارة,C4701,Amara,عمارة,C4701,Community,19/12/2018,37.036917,40.958938,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Lower Bustan,بستان تحتاني,C4702,Lower Bustan,بستان تحتاني,C4702,Community,19/12/2018,36.830955,40.949285,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Billet Bkara,بلة بكارة,C4703,Billet Bkara,بلة بكارة,C4703,Community,19/12/2018,36.810488,40.773177,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Aswad Amudeh,تل أسود عاموده,C4704,Tal Aswad Amudeh,تل أسود عاموده,C4704,Community,19/12/2018,36.978361,40.957422,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Bardeh,باردة,C4705,Bardeh (Amuda),باردة,C4705,Community,19/12/2018,37.077541,40.978579,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tal Ahmar,تل أحمر,C4706,Tal Ahmar (Amuda),تل أحمر - عامودا,C4706,Community,19/12/2018,36.963599,41.061807,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Sardaq,سرادق,C4707,Sardaq,سرادق,C4707,Community,19/12/2018,37.027995,40.910257,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Lower Um Elosud,أم الأسود تحتاني,C4708,Lower Um Elosud,أم الأسود تحتاني,C4708,Community,19/12/2018,37.053814,40.974478,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Upper Kherbet Ghazal,خربة غزال فوقاني,C4709,Upper Kherbet Ghazal,خربة غزال فوقاني,C4709,Community,19/12/2018,36.851068,40.981695,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Karawan,الكروان,C4710,Karawan (Amuda),الكروان - عامودا,C4710,Community,19/12/2018,37.017466,41.012431,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Sfira Amuda,صفيرة عاموده,C4711,Sfira Amuda,صفيرة عاموده,C4711,Community,19/12/2018,36.811726,40.91731,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Dikiyeh,ديكية,C4712,Dikiyeh,ديكية,C4712,Community,19/12/2018,37.083431,40.877024,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Upper Bustan,بستان فوقاني,C4713,Upper Bustan,بستان فوقاني,C4713,Community,19/12/2018,36.857378,40.961195,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Khaled,خالد,C4714,Khaled,خالد,C4714,Community,19/12/2018,36.993763,40.981288,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kherbet Sheib Amuda,خربة شعيب عامودا,C4715,Kherbet Sheib Amuda,خربة شعيب عامودا,C4715,Community,19/12/2018,36.826036,40.763728,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Um Enab,ام العنب,C4716,Um Enab,ام العنب,C4716,Community,19/12/2018,36.902288,40.932504,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Um Rabee,ام الربيع,C4717,Um Rabee,ام الربيع,C4717,Community,19/12/2018,37.064938,41.010404,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Sabahiyeh,صباحية,C4718,Sabahiyeh,صباحية,C4718,Community,19/12/2018,37.007212,40.997996,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Jalaq,جلق,C4719,Jalaq (Amuda),جلق - عامودا,C4719,Community,19/12/2018,37.056819,40.825237,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Khorzeh,خرزة,C4720,Khorzeh,خرزة,C4720,Community,19/12/2018,37.116179,40.809837,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Rayat Elkhalil,راية خليل,C4721,Rayat Elkhalil,راية خليل,C4721,Community,19/12/2018,37.03658,40.929032,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Western Raya,راية غربي,C4722,Western Raya,راية غربي,C4722,Community,19/12/2018,37.017513,40.934848,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Wardiyeh Amudeh,الوردية عاموده,C4723,Wardiyeh Amudeh,الوردية عاموده,C4723,Community,19/12/2018,36.838978,40.779268,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Raya Qabli,راية قبلي,C4724,Raya Qabli,راية قبلي,C4724,Community,19/12/2018,36.985452,40.929918,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kherbet Elsawda,خربة السودة,C4725,Kherbet Elsawda (Amuda),خربة السودة,C4725,Community,19/12/2018,36.917718,40.858088,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Rihaniyet Amuda,ريحانية عامودا,C4726,Rihaniyet Amuda,ريحانية عامودا,C4726,Community,19/12/2018,36.837572,40.75745,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Shajra,شجرة,C4727,Shajra (Amuda),شجرة - عامودا,C4727,Community,19/12/2018,37.073663,41.054303,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Deir Mary,دير ماري,C4728,Deir Mary,دير ماري,C4728,Community,19/12/2018,37.028761,40.863051,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Jaberiyeh Amudeh,الجابرية عاموده,C4729,Jaberiyeh Amudeh,الجابرية عاموده,C4729,Community,19/12/2018,37.093303,40.820499,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Bab Elkheir,باب الخير,C4730,Bab Elkheir (Amuda),باب الخير - عامودا,C4730,Community,19/12/2018,37.058834,41.02833,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Markab,مركب,C4731,Markab,مركب,C4731,Community,19/12/2018,37.010019,40.911025,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Qaber Ali,قبر علي,C4732,Qaber Ali,قبر علي,C4732,Community,19/12/2018,36.953759,40.809011,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Mustafa,مصطفى,C4733,Mustafa,مصطفى,C4733,Community,19/12/2018,37.066259,40.795345,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Mashad,مشهد,C4734,Mashad,مشهد - عامودا,C4734,Community,19/12/2018,36.97148,41.018252,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Fokhar,فخار,C4735,Fokhar,فخار,C4735,Community,19/12/2018,36.902137,40.851372,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Qadah,قدح,C4736,Qadah,قدح,C4736,Community,19/12/2018,37.07502,40.809907,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Koub,كعوب,C4737,Koub,كعوب,C4737,Community,19/12/2018,37.047482,40.894239,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Qleiah,قليعة,C4738,Qleiah (Amuda),قليعة - عامودا,C4738,Community,19/12/2018,37.06256,40.849296,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Qayrawan Amuda,قيروان عامودا,C4739,Qayrawan Amuda,قيروان عامودا,C4739,Community,19/12/2018,36.825805,40.978017,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kinda,كنده,C4740,Kinda (Amuda),كنده,C4740,Community,19/12/2018,37.065214,40.888616,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Nif,نيف,C4741,Nif,نيف,C4741,Community,19/12/2018,36.980972,41.077593,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Tal Srat,تل صراة,C4742,Tal Srat,تل صراة,C4742,Community,19/12/2018,36.764282,41.564087,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Bweir Qahtaniya,البوير قحطانية,C4743,Bweir Qahtaniya,البوير قحطانية,C4743,Community,19/12/2018,37.018142,41.408408,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Eheimer,الاحيمر,C4744,Eheimer,الاحيمر,C4744,Community,19/12/2018,36.86653,41.680787,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Big Khazneh,خزنة كبيرة,C4745,Big Khazneh,خزنة كبيرة,C4745,Community,19/12/2018,36.993021,41.400634,No,No,No
